ethereum_address,ether_balance,unique_tokens,unique_transfers,mined_blocks,outgoing_txns,incoming_txns,total_eth_sent,avg_eth_sent,total_usd_sent,avg_usd_sent,total_eth_recd,avg_eth_recd,total_usd_recd,avg_usd_recd,active_months,monthly_outgoing_txns,monthly_incoming_txns,monthly_eth_sent,monthly_usd_sent,monthly_eth_recd,monthly_usd_recd,contracts_created,contract_txns_sent,incoming_avg_time_btwn_txns,incoming_std_time_btwn_txns,outgoing_avg_time_btwn_txns,outgoing_std_time_btwn_txns,num_tokens_used,Entity
0x11c93eac1bf809502fc7070a402cbff450a58004,121.42782062988763,26,1,0,7,71,32.421783537,4.631683362,18571.59626552277,2653.085180788967,82.96691152,1.16854805,50117.25431258956,705.8768213040788,14,0.5,5.071428571428571,2.315841681,1326.5425903944836,5.926207966,3579.803879470683,0,0,495204.2714285714,159998.85464752387,5505425.166666666,8826533.114723705,27,
0x08445c0fdc72f0b90a67ace1cc67cf00756042a7,119.30845970363966,26,12,0,16,235,237.268,14.82925,153320.67948000002,9582.5424675,273.018907014,1.161782583,180564.8072115965,768.3608817514746,11,1.4545454545454546,21.363636363636363,21.569818182,13938.243589090911,24.819900638,16414.9824737815,0,0,113875.01282051281,223221.46565316577,1409274.466666667,2349195.4226260977,14,
0x90ae65c7a2be7fcb9fa6c28baec5afd321c1dd19,186.51458266291215,26,6,0,32,47,728.43518743,22.763599607,273984.4031358234,8562.01259799448,763.966951365,16.254615986,239247.7997699765,5090.378718510139,19,1.6842105263157894,2.473684210526316,38.338694075,14420.231743990704,40.208786914,12591.98946157771,0,0,659446.4130434783,2151329.501311881,717050.5483870967,1298453.4013229697,19,
0x0467e6d4f07f5282e1446cad2346de7fec801634,200.9260520465123,26,2,0,5,6,185.208,37.0416,98432.97936000001,19686.595872,227.142533252,37.857088875,103822.22083708357,17303.70347284726,15,0.3333333333333333,0.4,12.3472,6562.198624000001,15.14283555,6921.481389138905,0,0,2098105.6,3188816.422701972,4469646.25,4137198.3876508647,22,
0xd14cf297046343d3dfbc74735664cc3328bff056,100.83926798920065,26,2,0,5,3,155,31,53446.55,10689.31,269.83205,89.944016667,67435.53967,22478.513223333328,18,0.2777777777777778,0.16666666666666666,8.611111111,2969.2527777777777,14.990669444,3746.4188705555553,0,0,2244605.0,2815764.2565087015,9612439.75,10572287.643514825,23,
0xa59c630f67c052c983af45261df74be50f60ed63,301.13793355777784,26,3,0,4,18,305.983582712,76.495895678,15880.54470688144,3970.13617672036,613.1038905,34.06132725,28997.926872966596,1610.995937387033,33,0.12121212121212122,0.5454545454545454,9.272229779,481.2286274812557,18.578905773,878.7250567565635,0,0,3583030.588235294,8435002.517492607,15280295.666666666,6614902.066479997,16,
0x87c247033093db41c9ed549b12c599506b010960,235.25201252874345,26,2,0,52,44,18731.44500903,360.220096328,6439519.049203852,123836.90479238173,18165.688751485,412.856562534,6241204.391635423,141845.55435535047,7,7.428571428571429,6.285714285714286,2675.920715576,919931.2927434074,2595.098393069,891600.627376489,0,0,343668.51162790705,313944.765987159,289776.96078431385,264529.33117943356,5,
0xd38a87dfea98ada00aed7c102d8240b4f2572c8c,516.972839157,26,1,0,4,17,51,12.75,13549.720000000001,3387.4300000000007,578.37812822,34.022242836,156845.10393284663,9226.182584285094,18,0.2222222222222222,0.9444444444444444,2.833333333,752.7622222222222,32.132118234,8713.616885158146,0,0,159500.75000000003,272811.0370476239,1328496.3333333335,2298996.893772659,17,
0x5dac2a0fabe8689ebaef5849e20175827d4011f8,501.36831348401716,26,2,0,7,10,112.22,16.031428571,92547.6338,13221.090542857142,554.45566692,55.445566692,150807.3652976332,15080.73652976332,19,0.3684210526315789,0.5263157894736842,5.906315789,4870.928094736842,29.181877206,7937.22975250701,0,0,4800154.222222222,5562618.689255601,3844150.4999999995,7462081.282999985,16,
0x46dd76a8b156f4a76c7e154235046d76ddf42ab7,182.02015619961026,26,6,0,9,15,891.700018908,99.077779879,298145.5965170412,33127.288501893454,948.03738092,63.202492061,253729.6738954757,16915.31159303171,19,0.47368421052631576,0.7894736842105263,46.931579943,15691.873500896905,49.896704259,13354.193362919774,0,0,1379624.2857142857,2800535.6457330263,2228047.125,5576834.23220928,19,
0x9c7e4d088b826a3c5805c1bfe6cd77f56f01ae14,499.6422428964512,26,2,0,10,27,2138,213.8,694743.228,69474.32279999998,2637.141220017,97.671897038,583248.0584152701,21601.779941306304,20,0.5,1.35,106.9,34737.1614,131.857061001,29162.402920763503,0,0,955696.8846153847,2183890.653025033,1797508.4444444447,2017787.2410107509,16,
0xa072f6e561b6bbedc369469ad82231aa34065c60,263.99939444,26,3,0,5,7,59.5,11.9,30883.295000000002,6176.659,363.60170346,51.943100494,20859.950901100794,2979.9929858715427,21,0.23809523809523808,0.3333333333333333,2.833333333,1470.6330952380954,17.314366831,993.330995290514,0,0,942992.3333333334,1442245.2954729535,6663764.250000001,7587698.998300094,20,
0xf12c99673857262adf7f348152272871e0462982,149.84769024402206,26,7,0,10,7,92.95,9.295,38416.639500000005,3841.6639499999997,242.96684791,34.709549701,23415.0728733614,3345.010410480201,21,0.47619047619047616,0.3333333333333333,4.426190476,1829.363785714286,11.5698499,1115.0034701600666,0,0,4368279.166666666,7167970.045976181,4211186.111111111,5078570.271261821,16,
0x5b31bb52bdd7006ae57f9d9506c0ff995229b63c,580.9902561313395,26,6,0,13501,2559,22012.295685309,1.630419649,6046095.5817046,447.82575969962505,22498.134077563,8.791767908,6225651.562304413,2432.8454717875816,6,2250.1666666666665,426.5,3668.715947552,1007682.5969507666,3749.689012927,1037608.5937174022,0,0,4575.883893666928,6640.055776917647,867.8417037037027,2058.143033892605,9,
0xd6e6b0e55c9b50f68269e40e31f8ce7a8b43f9fc,100.67899926383195,26,4,76,15,377,872.056612042,58.137107469,12167.012731172857,811.1341820781906,699.330899494,1.854989123,82957.30577182423,220.04590390404334,40,0.375,9.425,21.801415301,304.17531827932146,17.483272487,2073.9326442956058,0,0,237165.86968085094,2843726.3999794796,6357785.857142856,14024942.028288508,17,Mining
0xc9adeaf07e8479e453ded7792402617f3a0dd991,1529.001067,26,2,0,3,8,310.99979,103.666596667,269432.5312097,89810.84373656666,2341.004721,292.625590125,1967044.92648179,245880.61581022377,13,0.23076923076923078,0.6153846153846154,23.923060769,20725.579323823076,180.077286231,151311.1481909069,0,0,1447847.2857142857,2524837.615830882,4036033.0,5705991.099717033,12,
0x3bf0d0815e0a5a726a38f6952b593e228209327e,200.93666023168709,26,1,0,10,272,30.4899,3.04899,2060.9378890000003,206.0937889,220.104319449,0.809207057,33678.92112339732,123.81956295366658,30,0.3333333333333333,9.066666666666666,1.01633,68.69792963333335,7.336810648,1122.6307041132438,0,0,281624.3911439114,433567.96223976556,3855046.4444444445,6574254.392141157,20,
0x9d01f9b840476973f4ad7f61c4b94a9065f2c479,300.094065640795,26,2,0,10,3,1497.02,149.702,672496.5329999999,67249.65329999999,2000.085,666.695,18700.79475,6233.59825,33,0.30303030303030304,0.09090909090909091,45.364242424,20378.682818181816,60.608636364,566.69075,0,0,1125.5,1088.2373362460967,6480881.111111111,12672567.777683163,19,
0x699b6392c2b0aa01b0c6099fe781ae80e14b63c8,281.3604176255556,26,2,0,22,23,116.180001,5.280909136,33763.93581312998,1534.7243551422723,341.98738772,14.869016857,20220.64516182,879.1584852965218,22,1.0,1.0454545454545454,5.280909136,1534.7243551422719,15.54488126,919.1202346281818,0,0,1810228.0,4730601.64195081,1019440.1428571428,2523285.456648123,17,
0x050849afdbc3b566701535701b383614925c525b,500.060396929594,26,15,0,15,10,52.3631,3.490873333,37418.937521,2494.5958347333335,303.217606552,30.321760655,204947.81244469443,20494.781244469446,12,1.25,0.8333333333333334,4.363591667,3118.2447934166667,25.268133879,17078.9843703912,0,0,2379.4444444444443,3265.9635297684786,1339306.857142857,1859500.8488295933,13,
0x98edff3340b933a86056b11d5f35bad462f8d593,199.9983286822591,26,1,0,27,278,272.146393174,10.079496043,11526.788383624813,426.91808828240045,545.977711083,1.963948601,71647.48776652047,257.72477613856245,31,0.8709677419354839,8.96774193548387,8.778915909,371.8318833427359,17.612184228,2311.209282790983,2,24,261535.2310469314,495575.11902939307,2783427.3076923075,6320956.514870461,18,
0xdc1c06194759ca0a1821eb9b8359c3aea087a2ce,106.44646420772207,26,3,0,101,73,1595.925261659,15.801240214,473662.2292872428,4689.725042447947,1915.058868198,26.233683126,445397.31955721264,6101.333144619354,20,5.05,3.65,79.796263083,23683.11146436214,95.75294341,22269.86597786063,0,0,583565.3888888886,1018646.4844239552,360104.24000000005,552419.733192458,21,
0x2bfeec19db5e5ecb6a19645e59f1a5200d360056,450.66157656661255,26,1,0,9,8,454.00358,50.444842222,154358.6890176,17150.9654464,901.001433065,112.625179133,159269.69496091682,19908.711870114606,22,0.4090909090909091,0.36363636363636365,20.636526364,7016.304046254546,40.954610594,7239.531589132583,0,0,4382060.0,8108543.273533642,3836082.75,7904323.806072394,16,
0x6dfe5282fcb8c5ea6373b5df3330f5c0b698c173,128.18136382277777,26,1,0,4,13,40.25,10.0625,12939.8075,3234.951875,168.43539,12.956568462,70479.86510280002,5421.528084830768,17,0.23529411764705882,0.7647058823529411,2.367647059,761.1651470588235,9.907964118,4145.874417811766,0,0,1122492.4166666665,2411561.7007918507,1153266.0,1995292.5528555957,21,
0x9237d906e210f8406e0af93efcfc7f3db0d778cb,507.833499919,26,1,0,6,9,674.75105367,112.458508945,293435.22982650035,48905.87163775006,1188.62699068,132.069665631,128279.021783378,14253.224642597557,21,0.2857142857142857,0.42857142857142855,32.131002556,13973.106182214302,56.60128527,6108.524846827524,0,0,2706343.375,5061285.84247312,5925742.6,10800879.393968012,19,
0x863731ec849681d912b2dbe2748095b226e4cede,352.0542295057778,26,1,0,12,10,205.33,17.110833333,96257.0378,8021.419816666667,466.39075025,46.639075025,92311.9000035624,9231.190000356242,28,0.42857142857142855,0.35714285714285715,7.333214286,3437.75135,16.656812509,3296.8535715558,0,0,4726005.333333333,7697928.637814072,1444182.3636363638,4783993.003491754,17,
0x9c7ff08007e015cbb5ef7fcacd98245ddb5878c0,1983.2821583669524,26,2,0,8,4,3.391,0.423875,1887.2456999999995,235.9057125,2002.402778,500.6006945,2342584.47044908,585646.11761227,11,0.7272727272727273,0.36363636363636365,0.308272727,171.56779090909086,182.036616182,212962.22458628003,0,0,82875.33333333333,77184.06865625402,1999661.4285714286,3074088.336421974,11,
0xd557658e7549949a05c0b369d490b40cb19866d3,133.319979335,26,2,0,5,5,407.98,81.596,276982.834,55396.56679999999,718.79556088,143.759112176,191457.95192994003,38291.590385988005,19,0.2631578947368421,0.2631578947368421,21.472631579,14578.04389473684,37.831345309,10076.734312102106,0,0,5529383.25,10490071.891222747,4792589.25,5150810.500294387,17,
0xe48f3b1c627cf927c635f2ca4c941ee37d538314,101.11064235079813,26,3,0,87,594,551.98371169,6.344640364,137866.53011910748,1584.6727599897415,1351.421714066,2.275120731,36101.88133318849,60.77757800200087,36,2.4166666666666665,16.5,15.33288088,3829.6258366418747,37.539492057,1002.8300370330136,0,0,153484.929173693,1341836.52047415,1024320.4302325579,2980184.967335517,17,
0x9e00e88ba61648df0af5f0c4169bad6a58f9e34d,190.84020453729656,26,9,0,12,16,7100,591.666666667,3552234.9999999995,296019.5833333333,10222.37,638.898125,5199331.335700001,324958.2084812499,7,1.7142857142857142,2.2857142857142856,1014.285714286,507462.1428571428,1460.338571429,742761.6193857144,0,0,364932.2666666667,442773.09149954753,666966.5454545454,1334657.4746766575,12,
0x9a1132724b8f2a9d9616b170a8f25b3e98f7df26,900.2009024743663,26,3,0,4,19,193,48.25,123728.38,30932.095,822.98352504,43.314922371,88896.37983636718,4678.756833493011,19,0.21052631578947367,1.0,10.157894737,6512.02,43.314922371,4678.756833493009,0,0,384416.7222222222,1073526.3682883843,6856414.333333334,8105555.436201293,17,
0x373d6a8bf19deb42e27c290c9750afb84261c993,1495.0796585385376,26,3,0,3,7,305,101.666666667,169550.8,56516.933333333334,1800.0985,257.156928571,1110933.76726,158704.82389428574,12,0.25,0.5833333333333334,25.416666667,14129.233333333332,150.008208333,92577.81393833335,0,0,1969139.5,4823384.557869868,2665383.5,3664462.8066668245,12,
0x8f3214d0d7d2bfd776cc1a805be8d4aae47ee5f9,110.23941805646879,26,3,0,11,5,106.1,9.645454545,55751.63500000001,5068.330454545455,274.890898046,54.978179609,84073.91941654937,16814.783883309876,14,0.7857142857142857,0.35714285714285715,7.578571429,3982.2596428571437,19.635064146,6005.279958324955,0,0,1559191.25,2152882.9287903504,1440382.6,3259765.596649762,19,
0x4e6a1c57cdbfd97e8efe831f8f4418b1f2a09e6e,203.62853269239864,26,258,0,7,3,227.0901,32.441442857,64920.803996,9274.400570857144,26.25972,8.75324,6052.0776684,2017.3592228000002,18,0.3888888888888889,0.16666666666666666,12.616116667,3606.7113331111113,1.458873333,336.22653713333335,0,0,270.5,31.81980515339464,530302.3333333334,716013.8926156857,18,
0xc26a922fbb6e78fc3c2320f068e4d1f60d92a930,168.51048107982862,26,2,0,3,6,11.7001,3.900033333,9350.320966,3116.773655333333,194.715521578,32.45258693,58991.63969241363,9831.939948735604,14,0.21428571428571427,0.42857142857142855,0.835721429,667.8800689999999,13.908251541,4213.6885494581165,0,0,315364.4,693107.602243187,1735146.0,2451328.492552967,18,
0xb462d7f1d571e16f346e6c9c5fa83a3d16c8c361,1342.60074,26,2,0,3,10,0.12,0.04,155.0586,51.6862,1692.753,169.2753,2132282.76297,213228.27629699997,11,0.2727272727272727,0.9090909090909091,0.010909091,14.096236363636365,153.886636364,193843.8875427273,0,0,38660.22222222222,62939.69239831447,20400.0,12975.409434773148,12,
0x1a0078b26f0e4c725022ffeb73c92bf57d815112,175.50629261427775,26,3,0,3,6,14.1,4.7,12249.951,4083.317,172.33361,28.722268333,48376.5838578,8062.763976300001,19,0.15789473684210525,0.3157894736842105,0.742105263,644.7342631578947,9.07019,2546.1359925157894,0,0,4352253.4,7732741.519910601,3208113.0,1687885.0998957246,18,
0x026274a927e46eb5d9af2d17f943ce1513edbb26,143.36090181850506,26,2,0,8,5,34.11,4.26375,31914.377699999997,3989.2972124999997,183.260118731,36.652023746,44262.88517887642,8852.577035775284,18,0.4444444444444444,0.2777777777777778,1.895,1773.020983333333,10.181117707,2459.0491766042455,0,0,10757345.0,15988557.285801556,3343096.8571428577,7261402.559042604,19,
0x3363ab01a45b7305d8131f3a904e2f811aed1155,300.35384121187,26,1,0,14,6,43.054667256,3.075333375,33384.753300630146,2384.625235759296,342.534876275,57.089146046,75564.0243887639,12594.004064793984,18,0.7777777777777778,0.3333333333333333,2.391925959,1854.7085167016749,19.029715349,4198.001354931327,0,0,1143867.0,1925242.8853556374,2336245.3076923075,3816549.579107775,15,
0x44e880063e1f7312f28ee15cc0628a2af8a2918f,8209.430970545327,26,2,0,38,56,2809.4220687,73.932159703,653706.41601632,17202.80042148211,3355.65355132,59.922384845,454727.0523060232,8120.125934036128,23,1.6521739130434783,2.4347826086956523,122.148785596,28422.018087666085,145.897980492,19770.741404609704,0,0,940460.4363636363,2257056.721372531,1321356.8108108111,4857650.305119812,16,
0x241b944dc3594363fb79de8457f49a62bdb295e2,126.66673006874778,26,2,0,3,8,3.23,1.076666667,951.7208000000002,317.2402666666667,150.661723751,18.832715469,3080.508092720274,385.06351159003424,28,0.10714285714285714,0.2857142857142857,0.115357143,33.990028571428574,5.380775848,110.01814616858121,0,0,4151910.428571428,7772761.829775348,1085056.0,1533904.1130109795,18,
0x2473236056a6fae808c6c31b7e9ee097e003a1fb,175.01454673638386,26,13,0,22,54,871.4039807,39.60927185,205454.799442516,9338.854520114362,1079.011328022,19.98169126,139409.58166722604,2581.6589197634457,22,1.0,2.4545454545454546,39.60927185,9338.854520114364,49.045969456,6336.7991666920925,0,0,710498.2452830187,1143523.1863074093,2015689.7142857146,4464767.995461725,24,
0xc6fcf851a82486d3db16be5738ae201a6cc1ed8c,287.42515498279016,26,7,0,9,6,107.101,11.900111111,63245.43295,7027.270327777779,591.38838897,98.564731495,182536.00196693937,30422.666994489893,19,0.47368421052631576,0.3157894736842105,5.636894737,3328.706997368421,31.125704683,9607.157998259967,0,0,4492846.8,5494540.977085957,1540107.25,3872485.462047183,21,
0x5cdb4ac857b2aa2f36a9b86d4a028db259a54950,142.24919406677782,26,2,0,8,9,15.3725,1.9215625,19570.321025000005,2446.2901281250006,145.758800334,16.195422259,71982.86009976594,7998.09556664066,13,0.6153846153846154,0.6923076923076923,1.1825,1505.409309615385,11.21221541,5537.14308459738,0,0,592439.0,755339.3856143646,588744.8571428572,724104.3439370297,21,
0xf4835af9f3ca93be9102c6ee633a6233c928aa0d,162.08754699996726,26,2,0,3,10,1100.5,366.833333333,681253.52,227084.50666666668,2201.6,220.16,1188428.1260000002,118842.8126,12,0.25,0.8333333333333334,91.708333333,56771.12666666667,183.466666667,99035.67716666668,0,0,1756937.7777777782,5264046.260523952,172.0,28.284271247461902,13,
0x8b48daf7318551b75a38309b64d6a8af41c3fb78,212.28699920808188,26,3,0,3,24,65.6,21.866666667,47081.776,15693.925333333333,277.89093136,11.578788807,190983.59481252986,7957.649783855409,12,0.25,2.0,5.466666667,3923.481333333333,23.157577613,15915.299567710821,0,0,560512.2608695652,315548.7289104803,5979.5,7801.509116831179,15,
0x132042b6ac57660a857cb1d052f8c48d095f709d,182.74029716846687,26,14,0,6,3,10.001,1.666833333,519.1095899999999,86.518265,182.2402575,60.7467525,2000.9980273500003,666.99934245,28,0.21428571428571427,0.10714285714285714,0.357178571,18.53962821428571,6.508580625,71.4642152625,1,44,181.0,36.76955262170047,2282347.0,2805705.0928126783,14,
0x8c2bb3c63df176763001874e01d26cfe173e5fdd,350.2801257082358,26,5,0,38,371,118.24604,3.111737895,51969.65582579999,1367.622521731579,332.881426353,0.897254518,147785.69881425676,398.3442016556789,16,2.375,23.1875,7.3903775,3248.1034891124996,20.805089147,9236.606175891047,0,0,108588.01891891894,213091.073819308,1082531.5405405406,1191130.2756689312,15,
0xb5382c3dbfa42c60fd3b3eda548c9d5d6941680d,635.492503611,26,5,0,7,8,404.03462394,57.719231991,124536.6372458192,17790.94817797417,534.7040966,66.838012075,147981.1450124376,18497.6431265547,20,0.35,0.4,20.201731197,6226.83186229096,26.73520483,7399.05725062188,0,0,4393358.571428571,8866186.263260938,4828529.166666666,4454805.721335664,14,
0x00177f7e040e67e8ae3acf3e6a6c2b40afc6c5a4,412.6629515589594,26,2,0,11,7,707.093754232,64.281250385,267013.57676864875,24273.961524422615,1237.469745461,176.781392209,126792.19855160893,18113.17122165842,19,0.5789473684210527,0.3684210526315789,37.215460749,14053.346145718355,65.129986603,6673.273607979418,0,0,2446590.166666667,5397853.203053096,2414688.5,3845521.3027645624,18,
0x21169d8c5f5e73547f7cd9799c5c9fa60c9f2b3c,640.9716205528787,26,2,0,3,6,31.51,10.503333333,16567.3278,5522.4426,880.30496,146.717493333,378900.8608832001,63150.143480533334,8,0.375,0.75,3.93875,2070.915975,110.03812,47362.60761040001,0,0,1073.2,618.8208141295831,696.0,16.97056274847714,10,
0xc5e4f6d1410e7c9008e5b83738401a9d96cd2259,189.35514864620004,26,2,0,9,5,2062.365136,229.151681778,739209.4788896,82134.38654328889,6307.734745996,1261.546949199,984533.7665743139,196906.75331486278,21,0.42857142857142855,0.23809523809523808,98.207863619,35200.45137569524,300.368321238,46882.56031306257,0,0,6414240.75,9626767.069022994,4924643.625,8292694.370581751,17,
0x68b249632e54df7ba9a0b587fe47fe5aaec33764,171.0337639084544,26,1,0,32,672,20.649418616,0.645294332,8657.60914677072,270.55028583658503,54.744880858,0.081465597,24516.313794389604,36.48260981307977,16,2.0,42.0,1.290588664,541.10057167317,3.421555054,1532.2696121493502,0,0,58631.88673621459,120883.51648034077,1253735.9032258065,2175399.0905063427,15,
